,id,img,lable,text
9602,59301,hateful_memes/img/59301.png,0,when everyone loves your beautiful smile
2109,74530,hateful_memes/img/74530.png,1,what's the difference between a jew and a pizza? a pizza doesn't scream when you put it in the oven
3680,23158,hateful_memes/img/23158.png,1,therapy dogs are now being trained to console rape victims of muslims
9322,16947,hateful_memes/img/16947.png,0,gangster gettig shot
7412,71905,hateful_memes/img/71905.png,0,"when yo finna play w/ yo self, then you think about yo dead relatives thats watching"
1237,86231,hateful_memes/img/86231.png,0,never be afraid to be yourself
6625,12407,hateful_memes/img/12407.png,0,my favorite animal is carrot
895,82950,hateful_memes/img/82950.png,0,be careful who you call ugly in high school
6883,58916,hateful_memes/img/58916.png,0,socialism: because you don't need toilet paper when there is no food
8670,01734,hateful_memes/img/01734.png,0,and that was the last time we let uncle larry babysit
3585,75209,hateful_memes/img/75209.png,1,sea monkeys
2952,74861,hateful_memes/img/74861.png,0,i got back with my ex box360
11102,48160,hateful_memes/img/48160.png,1,"they're in a relationship, who makes the sandwiches?"
6757,07318,hateful_memes/img/07318.png,0,"you say i'm racist because i don't want illegals here? i have some news for you. ""illegal"" isn't a race, morons"
2596,25968,hateful_memes/img/25968.png,0,what! no i am not asian
7911,13924,hateful_memes/img/13924.png,0,i asked him to see things from my point of view he just looked at his computer
5183,82541,hateful_memes/img/82541.png,0,when you take a bottle of water to africa
1783,95176,hateful_memes/img/95176.png,0,notice how the kenyan skidmark has been silent about the mueller report?
9343,68517,hateful_memes/img/68517.png,1,excuse me goy do you have a minute to talk about the holocaust?
12371,52786,hateful_memes/img/52786.png,0,party tonight?   i'm down
8538,36190,hateful_memes/img/36190.png,0,immigrants illegal aliens
113,85293,hateful_memes/img/85293.png,0,the white shit
4132,07469,hateful_memes/img/07469.png,0,where is the criminal?
7439,95326,hateful_memes/img/95326.png,1,im not allowed to barbecue ever since i burnt the franks
2865,85413,hateful_memes/img/85413.png,0,they did not even leave dogs
2085,04876,hateful_memes/img/04876.png,0,goin
10737,81439,hateful_memes/img/81439.png,1,keep it pure keep it white
1085,27580,hateful_memes/img/27580.png,0,showing off my new tat
4868,65301,hateful_memes/img/65301.png,0,don't be racist hate everyone
8756,26381,hateful_memes/img/26381.png,1,"45 goals of communism 26. present homosexuality, degeneracy and promiscuity as ""normal, natural, healthy."""
5328,51309,hateful_memes/img/51309.png,0,when someone messages you when you're jerkin it who the hell is interrupting my kung fu?
12179,72563,hateful_memes/img/72563.png,0,teacher: alright class take out your calculators mohammed:
11695,41309,hateful_memes/img/41309.png,0,coronavirus 2020
11273,40536,hateful_memes/img/40536.png,1,"""my name is osama bin laden and this is jackass"""
8877,47529,hateful_memes/img/47529.png,0,when the wife comes home early and the valve covers in the dishwasher are still on rinse
11372,28407,hateful_memes/img/28407.png,0,3 muslims walk
5893,47605,hateful_memes/img/47605.png,0,"i'm so patriotic, i piss red, white, and blue. my doctor said it may be pancreatic cancer. i told him to shut his commie mouth"
9497,63412,hateful_memes/img/63412.png,0,when duty calls!
5549,82765,hateful_memes/img/82765.png,0,jewish men supporting a politician on views that are important to them
6557,36957,hateful_memes/img/36957.png,1,white people before they leave the house be like
5174,71596,hateful_memes/img/71596.png,0,rare photo of two us soldiers held up in japanese war camp
9378,90648,hateful_memes/img/90648.png,1,gays on their way home after pride weekend
8935,79328,hateful_memes/img/79328.png,0,"sorry, trump... i just prefer presidents who weren't captured by putin!"
8304,10673,hateful_memes/img/10673.png,0,when you're still a week away from pay day and your car breaks down on you
6014,50124,hateful_memes/img/50124.png,1,"i think i've got a gas leak, i woke up this morning feeling all light headed and dizzy, so just to be on the safe side, i asked the neighbours if they could come suss it out for me, i figureed they'd know, being jewish and all."
2483,86530,hateful_memes/img/86530.png,0,influence elections? haha that's a hoax
4450,27963,hateful_memes/img/27963.png,0,oh how cute.... a guinea pig.
2991,91738,hateful_memes/img/91738.png,0,i'm just gon sit here & mind my business
10931,76548,hateful_memes/img/76548.png,1,banging a squirter not fun for a gay man
5545,19026,hateful_memes/img/19026.png,1,only black character in the game passive abiity: runs faster under fire
5227,57268,hateful_memes/img/57268.png,0,good asian '' ''
12151,09175,hateful_memes/img/09175.png,0,"sometimes, you have to water your farm equipment so it doesn't overheat"
5272,71354,hateful_memes/img/71354.png,0,we got my blind cousin a puppy for christmas
8960,23581,hateful_memes/img/23581.png,1,show intolerance for other's religions expect highest level of tolerance for their own
7839,09765,hateful_memes/img/09765.png,0,"in most countries, traitors are killed. in america, they join the democrat party"
7058,32974,hateful_memes/img/32974.png,0,"you care more about your truck than you care about me well, my truck blows gaskets, not other dudes so."
4770,78243,hateful_memes/img/78243.png,1,you call me a goat fucker like it's a bad thing
1434,09426,hateful_memes/img/09426.png,0,"they might not be liking your pics, but i bet they're reading your comments and keeping track of who you respond to"
10296,23096,hateful_memes/img/23096.png,1,black no felony cereal no milk.. keep it going
4789,01295,hateful_memes/img/01295.png,1,"men wearing dresses and molesting our children? the word you're looking for is clergy, not transgender"
3978,20498,hateful_memes/img/20498.png,0,lies that people tell to themselves they think they are normal he thinks he's a human being they think they deserve equal rights
10831,52193,hateful_memes/img/52193.png,1,outdated gardening equipment
99,95386,hateful_memes/img/95386.png,0,"what do you mean dogs are friends, not food"
4738,85417,hateful_memes/img/85417.png,0,gets drunk gets drunk has sex has sex rapist victim
8874,57893,hateful_memes/img/57893.png,0,i'm no gynecologist but i know a cunt when i see one
2882,16283,hateful_memes/img/16283.png,1,pork is unclean? ever smell one of these goat fuckers?
11270,52103,hateful_memes/img/52103.png,1,when mom asks where all the jews went
10195,87052,hateful_memes/img/87052.png,0,migrants in paris migrnts in sweden liberals in america
2215,06359,hateful_memes/img/06359.png,0,what women think they'll do when the economy collapses vs what they'll actually do
11065,86572,hateful_memes/img/86572.png,1,my local mosque is really going all out for gay pride this year
3254,20739,hateful_memes/img/20739.png,0,the people who give a fuck are right over there
304,46812,hateful_memes/img/46812.png,0,goat meat is very popular in islamic countries
5045,39106,hateful_memes/img/39106.png,0,the old ice cream on the face gag
7768,45128,hateful_memes/img/45128.png,0,"we swore we'd never forget, then we took them in and elected them to office"
11764,46153,hateful_memes/img/46153.png,0,these women are in office let that sink in
9594,79138,hateful_memes/img/79138.png,1,never trust women
2631,62081,hateful_memes/img/62081.png,1,well let me tell you something brother fuck niccfps
1623,48370,hateful_memes/img/48370.png,1,72 virgins are ready to get fucked up
5942,91374,hateful_memes/img/91374.png,0,you don't always have to be so manly
7008,06874,hateful_memes/img/06874.png,1,ach!! thats my car volkswagen cars produce more gaz than expected
1002,10649,hateful_memes/img/10649.png,1,straight outta oven
9085,98345,hateful_memes/img/98345.png,0,this one time at camp we got so baked
12496,14673,hateful_memes/img/14673.png,0,there are laws to try to stop people from hating and discriminating against you
10539,15937,hateful_memes/img/15937.png,1,i hate muslims too they take their religion too seriously pathetic weaklings
1053,87532,hateful_memes/img/87532.png,1,not the shower we deserved but the shower we needed
12068,74358,hateful_memes/img/74358.png,0,when her head game so strong she suck a chromosome right out of you
4447,56981,hateful_memes/img/56981.png,0,my grand father died at auschwitz he got drunk and fell out of this guard tower
434,89536,hateful_memes/img/89536.png,0,so many lives lost because of this man
4604,95403,hateful_memes/img/95403.png,0,your hate makes us stronger
12114,27154,hateful_memes/img/27154.png,0,farming simulator 17
9770,86314,hateful_memes/img/86314.png,0,"hurry up son, the owner is coming"
9963,32174,hateful_memes/img/32174.png,0,jewber: uber for jews
8104,61395,hateful_memes/img/61395.png,0,when you have to have more than one kind of broom to keep your place clean
8005,63124,hateful_memes/img/63124.png,0,"""never forget"" -you said.. i am the proof you have forgotten"
749,60812,hateful_memes/img/60812.png,0,when you're thinking about how much you love your wife and kids
293,83045,hateful_memes/img/83045.png,1,"so much trash, we need a garbage collector"
4459,62815,hateful_memes/img/62815.png,1,donald trump wall cop or muslims no mexicans don't mess with his wall!
11272,54287,hateful_memes/img/54287.png,1,when dad keeps banging the goat instead of you
103,27849,hateful_memes/img/27849.png,0,today i got a cat and petcare tips!
2760,62514,hateful_memes/img/62514.png,0,idc about who has a problem with me spreading knowledge because i feel the same way about people spreading ignorance
2069,17956,hateful_memes/img/17956.png,0,one simple question why are we letting one man systematically destroy our nation before our eyes? answer mitch mcconnell
5916,69012,hateful_memes/img/69012.png,1,when you're peeking on that 10\10 chick and about to nut but the school shooter pats you on the back and politely tells you to leave his corpses alone
2874,90278,hateful_memes/img/90278.png,1,when your fifth wife eats grass from another guys hand
3621,75290,hateful_memes/img/75290.png,1,"likes to play games with friends favorite game is called ""child soldiers"""
5218,39748,hateful_memes/img/39748.png,1,immigrants wave our flag invaders wave their own
1662,53027,hateful_memes/img/53027.png,0,putting bows on your pet
9242,79124,hateful_memes/img/79124.png,1,luigi got big tiddies i don't support faggot
11583,82630,hateful_memes/img/82630.png,0,free hugs for all you fucks that get offended over dumb shit
5865,75960,hateful_memes/img/75960.png,1,when the villagers ask why all the 9 year old girls are walking funny
1643,62504,hateful_memes/img/62504.png,0,we've taken this country! now fuck off! we're taking it back!
9961,79426,hateful_memes/img/79426.png,0,i wish i was your baby.. so i could spend 9 months inside you
8532,36749,hateful_memes/img/36749.png,1,somehow we went from this to having american hating radical muslim anti-semites and socialists not only in congress but on the foreign intelligence committee. how the hell did this happen?!
9124,30196,hateful_memes/img/30196.png,0,goat porn star
2267,39601,hateful_memes/img/39601.png,0,welcome refugees to poland's newest 5 star hotel
3169,21035,hateful_memes/img/21035.png,0,sorry i annoyed you by making you do your job
2894,83014,hateful_memes/img/83014.png,0,hahaha... fuck you bitch
